Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constiuent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
47.90.130,FALSE,FALSE,TRUE,521,774,The American Wing,1947,Figure,Figure of a Bird,American,,,,,1153,Maker,,United States Pottery Company,1852–58,,United States Pottery Company ,,1852,1852,,,,1852–58,1852,1858,Parian porcelain,H. 1 3/4 in. (4.4 cm); Diam. 2 in. (5.1 cm),"Gift of Dr. Charles W. Green, 1947",Made in,Bennington,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/521,,,"Metropolitan Museum of Art, New York, NY",Birds,http://vocab.getty.edu/page/aat/300266506,https://www.wikidata.org/wiki/Q5113
1987.401,FALSE,FALSE,TRUE,522,774,The American Wing,1987,Birdhouse,Birdhouse,American,,,,,1218,Maker,,Miller Iron Company,,,Miller Iron Company ,,,9999,,,,1868,1868,1868,Cast iron,12 1/2 x 17 x 12 1/4 in. (31.8 x 43.2 x 31.1 cm),"Gift of Millard and Carol Lincoff Prisant, 1987",Made in,Providence,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/522,,,"Metropolitan Museum of Art, New York, NY",Houses,http://vocab.getty.edu/page/aat/300005433,https://www.wikidata.org/wiki/Q3947
34.100.61,FALSE,FALSE,TRUE,523,,The American Wing,1934,"Birth and baptismal certificate, Fraktur",Birth and Baptismal Certificate,American,,,,,,,,,,,,,,,,,,1780,1780,1780,Ink and watercolor on paper,13 7/8 x 16 7/8 in. (35.2 x 42.9 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,Chester County,Chester County,United States,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/523,,,"Metropolitan Museum of Art, New York, NY",Flowers|Documents,http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300026030,https://www.wikidata.org/wiki/Q506|https://www.wikidata.org/wiki/Q49848
34.100.62,FALSE,FALSE,TRUE,524,,The American Wing,1934,"Birth and baptismal certificate, Fraktur",Birth and Baptismal Certificate,American,,,,,,,,,,,,,,,,,,1789,1789,1789,Ink and watercolor on paper,17 x 13 1/2 in. (43.2 x 34.3 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,Northhampton County,Northhampton County,United States,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/524,,,"Metropolitan Museum of Art, New York, NY",Men|Women|Documents,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300026030,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q49848
34.100.64,FALSE,FALSE,TRUE,525,,The American Wing,1934,"Birth and baptismal certificate, Fraktur",Birth and Baptismal Certificate,American,,,,,,,,,,,,,,,,,,1795,1795,1795,Watercolor and iron gall ink on off-white laid paper,12 1/4 x 14 3/4 in. (31.1 x 37.5 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,Dauphin County,Dauphin County,United States,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/525,,,"Metropolitan Museum of Art, New York, NY",Women|Birds|Documents,http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300026030,https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q49848
34.100.67,FALSE,FALSE,TRUE,526,,The American Wing,1934,"Birth and baptismal certificate, Fraktur",Birth and Baptismal Certificate,American,,,,,,,,,,,,,,,,,,1787,1787,1787,Ink and watercolor on paper,12 1/4 x 16 1/2 in. (31.1 x 41.9 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,Chester County,Chester County,United States,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/526,,,"Metropolitan Museum of Art, New York, NY",Documents,http://vocab.getty.edu/page/aat/300026030,https://www.wikidata.org/wiki/Q49848
34.100.69,FALSE,FALSE,TRUE,527,,The American Wing,1934,"Birth and baptismal certificate, Fraktur",Birth and Baptismal Certificate,American,,,,,,,,,,,,,,,,,,1810,1810,1810,Ink and watercolor on paper,12 1/2 x 14 1/2 in. (31.8 x 36.8 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,Dauphin County,Dauphin County,United States,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/527,,,"Metropolitan Museum of Art, New York, NY",Birds|Documents,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300026030,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q49848
34.100.70,FALSE,FALSE,TRUE,528,,The American Wing,1934,"Birth and baptismal certificate, Fraktur",Birth and Baptismal Certificate,American,,,,,,,,,,,,,,,,,,1822,1822,1822,Ink and watercolor on paper,12 3/8 x 15 5/8 in. (31.4 x 39.7 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,Lebanon County,Lebanon County,United States,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/528,,,"Metropolitan Museum of Art, New York, NY",Flowers|Documents,http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300026030,https://www.wikidata.org/wiki/Q506|https://www.wikidata.org/wiki/Q49848
34.100.221,FALSE,FALSE,TRUE,529,,The American Wing,1934,"Birth and baptismal certificate, Fraktur",Birth and Baptismal Certificate,American,,,,,,,,,,,,,,,,,,1784,1784,1784,Ink and watercolor on paper,13 1/2 x 16 1/4 in. (34.3 x 41.3 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,Northhampton County,Northhampton County,United States,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/529,,,"Metropolitan Museum of Art, New York, NY",Documents,http://vocab.getty.edu/page/aat/300026030,https://www.wikidata.org/wiki/Q49848
44.109.7,FALSE,FALSE,TRUE,530,,The American Wing,1944,"Birth and baptismal certificate, Fraktur",Birth and Baptismal Certificate,American,,,,,,,,,,,,,,,,,,1802,1802,1802,"Watercolor, gum arabic, and iron gall ink on off-white laid paper",12 15/16 x 15 15/16 in. (32.9 x 40.5 cm),"Rogers Fund, 1944",Made in,,Berks County,Berks County,United States,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/530,,,"Metropolitan Museum of Art, New York, NY",Angels|Birds|Women|Documents,http://vocab.getty.edu/page/aat/300379004|http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300026030,https://www.wikidata.org/wiki/Q235113|https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q49848
59.35.1,FALSE,FALSE,TRUE,531,,The American Wing,1959,"Birth and baptismal certificate, Fraktur",Birth and Baptismal Certificate,American,,,,,,,,,,,,,,,,,,1769,1769,1769,Ink and watercolor on paper,13 1/4 x 15 3/4 in. (33.7 x 40 cm),"Rogers Fund, 1959",Made in,,Lancaster County,Lancaster County,United States,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/531,,,"Metropolitan Museum of Art, New York, NY",Birds|Flowers|Documents,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300026030,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q506|https://www.wikidata.org/wiki/Q49848
34.100.63,FALSE,FALSE,TRUE,532,,The American Wing,1934,"Birth and baptismal certificate, Fraktur",Birth and Baptismal Certificate,American,,,,,1219|1220,Maker|Maker,Attributed to|Possibly,Henrich Dulhauer|Johann Heinrich Otto,ca. 1733–ca. 1800,,"Dulhauer, Henrich|Otto, Johann Heinrich",,1730,9999      |1800      ,|,|http://vocab.getty.edu/page/ulan/500331480,|,1784,1784,1784,Ink and watercolor on paper,13 1/2 x 17 in. (34.3 x 43.2 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,Lancaster County,Lancaster County,United States,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/532,,,"Metropolitan Museum of Art, New York, NY",Birds|Documents,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300026030,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q49848
59.35.2,FALSE,FALSE,FALSE,533,,The American Wing,1959,"Birth and baptismal certificate, Fraktur",Birth and Baptismal Certificate,American,,,,,1221,Maker,,Friederich Krebs,died 1815,,"Krebs, Friederich",,1765,1815,,,,1803,1803,1803,Ink and watercolor on paper,12 5/8 x 15 3/4 in. (32.1 x 40 cm),"Rogers Fund, 1959",Made in,,,,United States,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/533,,,"Metropolitan Museum of Art, New York, NY",,,
34.100.66,FALSE,FALSE,TRUE,534,,The American Wing,1934,"Birth and baptismal certificate, Fraktur",Birth and Baptismal Certificate,American,,,,,1220,Maker,,Johann Heinrich Otto,ca. 1733–ca. 1800,,"Otto, Johann Heinrich",,1730,1800,,http://vocab.getty.edu/page/ulan/500331480,,1782,1782,1782,Ink and watercolor on paper,12 5/8 x 15 3/4 in. (32.1 x 40 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,Lancaster County,Lancaster County,United States,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/534,,,"Metropolitan Museum of Art, New York, NY",Mythical Creatures|Parrots|Flowers,http://vocab.getty.edu/page/aat/300375725|http://vocab.getty.edu/page/aat/300250076|http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q2239243|https://www.wikidata.org/wiki/Q15548309|https://www.wikidata.org/wiki/Q506
1974.155.3,FALSE,FALSE,TRUE,535,,The American Wing,1974,"Certificate, Fraktur",Birth and baptismal certificate,American,,,,,1220,Maker,,Johann Heinrich Otto,ca. 1733–ca. 1800,,"Otto, Johann Heinrich",,1730,1800,,http://vocab.getty.edu/page/ulan/500331480,,1786,1786,1786,Watercolor on paper,13 1/4 x 16 1/4 in. (33.7 x 41.3 cm),"Gift of Rev. Charles Trexler, 1974",Made in,,Northhampton County,Northhampton County,United States,,,,,,,Natural Substances,,http://www.metmuseum.org/art/collection/search/535,,,"Metropolitan Museum of Art, New York, NY",Birds|Documents,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300026030,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q49848
34.100.71,FALSE,FALSE,FALSE,536,,The American Wing,1934,"Birth and baptismal certificate, Fraktur",Birth and Baptismal Certificate,American,,,,,1222,Maker,,Johan Zug,,,"Zug, Johan",,,9999,,,,1788,1788,1788,Ink and watercolor on paper,12 x 15 1/2 in. (30.5 x 39.4 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,Lancaster County,Lancaster County,United States,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/536,,,"Metropolitan Museum of Art, New York, NY",Flowers|Documents,http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300026030,https://www.wikidata.org/wiki/Q506|https://www.wikidata.org/wiki/Q49848
34.100.73,FALSE,FALSE,TRUE,537,,The American Wing,1934,"Birth certificate, Fraktur",Birth Certificate,American,,,,,,,,,,,,,,,,,,1800,1800,1800,Ink and watercolor on paper,8 5/8 x 13 3/4 in. (21.9 x 34.9 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,Lancaster County,Lancaster County,United States,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/537,,,"Metropolitan Museum of Art, New York, NY",Documents,http://vocab.getty.edu/page/aat/300026030,https://www.wikidata.org/wiki/Q49848
34.100.80,FALSE,FALSE,TRUE,538,,The American Wing,1934,"Birth certificate, Fraktur",Birth Certificate,American,,,,,,,,,,,,,,,,,,1808,1808,1808,Ink and watercolor on paper,11 1/2 x 9 in. (29.2 x 22.9 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,,,United States,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/538,,,"Metropolitan Museum of Art, New York, NY",Flowers|Birds|Documents,http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300026030,https://www.wikidata.org/wiki/Q506|https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q49848
34.100.68,FALSE,FALSE,TRUE,539,,The American Wing,1934,"Birth, baptismal and marriage certificate, Fraktur","Birth, Baptismal, and Marriage Certificate",American,,,,,,,,,,,,,,,,,,1819,1819,1819,Ink and watercolor on paper,12 x 15 1/8 in. (30.5 x 38.4 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,Northhampton County,Northhampton County,United States,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/539,,,"Metropolitan Museum of Art, New York, NY",Angels|Documents,http://vocab.getty.edu/page/aat/300379004|http://vocab.getty.edu/page/aat/300026030,https://www.wikidata.org/wiki/Q235113|https://www.wikidata.org/wiki/Q49848
"46.140.784a, b",FALSE,FALSE,TRUE,540,774,The American Wing,1946,Bitters bottle,Bitters Bottle,American,,,,,,,,,,,,,,,,,,1860–1870,1860,1870,"Pressed glass, diamond thumbprint",H. 8 1/2 in. (21.6 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Probably made in,Pittsburgh,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/540,,,"Metropolitan Museum of Art, New York, NY",,,
"46.140.804a, b",FALSE,FALSE,TRUE,541,774,The American Wing,1946,Bitters bottle,Bitters Bottle,American,,,,,,,,,,,,,,,,,,1860–70,1860,1870,Pressed glass,H. 7 1/4 in. (18.4 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/541,,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506
46.140.99,FALSE,FALSE,TRUE,542,774,The American Wing,1946,Bitters bottle,Bitters Bottle,American,,,,,1223,Maker,,"Bakewell, Pears and Company",1836–1882,,"Bakewell, Pears and Company ",,1836,1882,,,,1850–70,1850,1870,Pressed glass,H. 6 9/16 in. (16.7 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Pittsburgh,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/542,,,"Metropolitan Museum of Art, New York, NY",,,
1971.180.40,FALSE,FALSE,FALSE,543,,The American Wing,1971,Desk,Desk,American,,,,,,,,,,,,,,,,,,1760–90,1760,1790,"Mahogany, white pine",44 1/2 x 46 x 25 in. (113 x 116.8 x 63.5 cm),"Bequest of Flora E. Whiting, 1971",Made in,Boston,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/543,,,"Metropolitan Museum of Art, New York, NY",,,
18.110.58,FALSE,FALSE,TRUE,544,717,The American Wing,1918,Desk,Desk,American,,,,,1224,Maker,,Benjamin Burnham,ca. 1729–1773,,"Burnham, Benjamin",,1726,1773,,,,1769,1769,1769,"Cherry, white pine, tulip poplar",49 3/4 x 44 1/2 x 24 1/2 in. (126.4 x 113 x 62.2 cm),"John Stewart Kennedy Fund, 1918",Made in,Colchester,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/544,,,"Metropolitan Museum of Art, New York, NY",,,
62.233.5,FALSE,FALSE,FALSE,545,774,The American Wing,1962,Blotter,Blotter,American,,,,,162542|162541,Designer|Maker,Designed by,Louis Comfort Tiffany|Tiffany Studios,"American, New York 1848–1933 New York|1902–32",,"Tiffany, Louis Comfort|Tiffany Studios ",American,1848      |1902      ,1933      |1932      ,|,http://vocab.getty.edu/page/ulan/500030415|http://vocab.getty.edu/page/ulan/500331813,https://www.wikidata.org/wiki/Q312950|https://www.wikidata.org/wiki/Q19587243,ca. 1910–20,1907,1920,"Favrile glass, bronze",1 15/16 x 5 13/16 x 3 in. (4.9 x 14.8 x 7.6 cm),"Gift of Mrs. H. S. Mesick, 1962",Made in,New York,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/545,,,"Metropolitan Museum of Art, New York, NY",,,
1974.214.11,FALSE,FALSE,FALSE,546,774,The American Wing,1974,Blotter,Blotter,American,,,,,162542|162541,Designer|Maker,Designed by,Louis Comfort Tiffany|Tiffany Studios,"American, New York 1848–1933 New York|1902–32",,"Tiffany, Louis Comfort|Tiffany Studios ",American,1848      |1902      ,1933      |1932      ,|,http://vocab.getty.edu/page/ulan/500030415|http://vocab.getty.edu/page/ulan/500331813,https://www.wikidata.org/wiki/Q312950|https://www.wikidata.org/wiki/Q19587243,after 1909,1910,1919,Bronze,18 1/4 x 12 1/8 in. (46.4 x 30.8 cm),"Gift of Mr. and Mrs. Hugh J. Grant, 1974",Made in,New York,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/546,,,"Metropolitan Museum of Art, New York, NY",,,
"62.233.19a, b",FALSE,FALSE,FALSE,547,774,The American Wing,1962,Blotter holders,Pair of Blotter Holders,American,,,,,162542|162541,Designer|Maker,Designed by,Louis Comfort Tiffany|Tiffany Studios,"American, New York 1848–1933 New York|1902–32",,"Tiffany, Louis Comfort|Tiffany Studios ",American,1848      |1902      ,1933      |1932      ,|,http://vocab.getty.edu/page/ulan/500030415|http://vocab.getty.edu/page/ulan/500331813,https://www.wikidata.org/wiki/Q312950|https://www.wikidata.org/wiki/Q19587243,ca. 1910–20,1907,1920,Bronze,H. 19 1/16 in. (48.4 cm),"Gift of Mrs. H. S. Mesick, 1962",Made in,New York,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/547,,,"Metropolitan Museum of Art, New York, NY",,,
1985.40.14,FALSE,FALSE,FALSE,548,774,The American Wing,1985,Bobbin and thread,Bobbin and Thread,"American, Shaker",,,,,87377,Maker,,"United Society of Believers in Christ’s Second Appearing (“Shakers”), Mount Lebanon, New York","American, active ca. 1750–present",,United Society of Believers in Christ’s Second Appearing,,1750,9999,,(not assigned),https://www.wikidata.org/wiki/Q1370167,1800–1900,1800,1900,"Wood; Maple, thread",3 15/16 x 11/16 in. (10 x 1.7 cm),"Gift of Mrs. G. James Fawcett, in memory of John S. Rudd, 1985",Made in,New Lebanon,,,United States,,,,,,,Natural Substances,,http://www.metmuseum.org/art/collection/search/548,,,"Metropolitan Museum of Art, New York, NY",Bobbins,http://vocab.getty.edu/page/aat/300023485,https://www.wikidata.org/wiki/Q1520790
1977.88,FALSE,FALSE,TRUE,549,750,The American Wing,1977,Bobeche,Bobeche,American,,,,,1157,Maker,,Myer Myers,1723–1795,,"Myers, Myer",American,1723,1795,,http://vocab.getty.edu/page/ulan/500092592,https://www.wikidata.org/wiki/Q29441860,1755–60,1755,1760,Silver,Dimensions unavailable,"Sansbury-Mills Fund, 1977",Made in,New York,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/549,,,"Metropolitan Museum of Art, New York, NY",,,
41.160.359a–c,FALSE,FALSE,TRUE,550,,The American Wing,1941,"Bolt, nut, and washer","Bolt, Nut, and Washer",,,,,,,,,,,,,,,,,,,1700–1800,1700,1800,Brass,H. 5 1/4 in. (13.3 cm),"Bequest of W. Gedney Beatty, 1941",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/550,,,"Metropolitan Museum of Art, New York, NY",,,
1981.356,FALSE,FALSE,FALSE,551,,The American Wing,1981,Bonnet,Bonnet,"American, Shaker",,,,,87377,Maker,,"United Society of Believers in Christ’s Second Appearing (“Shakers”), Mount Lebanon, New York","American, active ca. 1750–present",,United Society of Believers in Christ’s Second Appearing,,1750,9999,,(not assigned),https://www.wikidata.org/wiki/Q1370167,1800–1900,1800,1900,Straw,Dimensions unavailable,"Purchase, Anonymous Gift, 1981",Made in,Enfield,,,United States,,,,,,,Natural Substances,,http://www.metmuseum.org/art/collection/search/551,,,"Metropolitan Museum of Art, New York, NY",,,
1985.40.6,FALSE,FALSE,FALSE,552,,The American Wing,1985,Bonnet,Bonnet,"American, Shaker",,,,,87377,Maker,,"United Society of Believers in Christ’s Second Appearing (“Shakers”), Mount Lebanon, New York","American, active ca. 1750–present",,United Society of Believers in Christ’s Second Appearing,,1750,9999,,(not assigned),https://www.wikidata.org/wiki/Q1370167,1800–1900,1800,1900,Palm leaf,10 1/2 x 8 in. (26.7 x 20.3 cm),"Gift of Mrs. G. James Fawcett, in memory of John S. Rudd, 1985",Made in,New Lebanon,,,United States,,,,,,,Natural Substances,,http://www.metmuseum.org/art/collection/search/552,,,"Metropolitan Museum of Art, New York, NY",,,
14.11.3,FALSE,FALSE,TRUE,553,774,The American Wing,1914,Flask,Flask,American,,,,,1153,Maker,Probably,United States Pottery Company,1852–58,,United States Pottery Company ,,1852,1852,,,,ca. 1853–58,1850,1858,Mottled brown earthenware,7 5/8 x 5 5/8 in. (19.4 x 14.3 cm),"Rogers Fund, 1914",Probably made in,Bennington,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/553,,,"Metropolitan Museum of Art, New York, NY",Books,http://vocab.getty.edu/page/aat/300028051,https://www.wikidata.org/wiki/Q571
40.150.310,FALSE,FALSE,TRUE,554,774,The American Wing,1940,Flask,Book flask,American,,,,,1153,Maker,,United States Pottery Company,1852–58,,United States Pottery Company ,,1852,1852,,,,ca. 1849–58,1846,1858,Mottled brown earthenware,H. 10 3/4 in. (27.3 cm),"Bequest of Constance R. Brown, 1939",Made in,Bennington,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/554,,,"Metropolitan Museum of Art, New York, NY",Books,http://vocab.getty.edu/page/aat/300028051,https://www.wikidata.org/wiki/Q571
1984.395.12,FALSE,FALSE,TRUE,555,774,The American Wing,1984,Flask,Book flask,American,,,,,1153,Maker,,United States Pottery Company,1852–58,,United States Pottery Company ,,1852,1852,,,,1849,1849,1849,Mottled brown earthenware,H. 6 in. (15.2 cm),"Gift of Mrs. Stanley Herzman, 1984",Made in,Bennington,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/555,,,"Metropolitan Museum of Art, New York, NY",Books,http://vocab.getty.edu/page/aat/300028051,https://www.wikidata.org/wiki/Q571
